Line,Date,Time,Activity,Marker,White Light,Sleep/Wake,Interval Status
5812,11 04 2021,2:07:30 pm,290,0,16.35,1,ACTIVE
5813,11 04 2021,2:08:00 pm,230,0,16,1,ACTIVE
5814,11 04 2021,2:08:30 pm,83,0,4.76,1,ACTIVE
5815,11 04 2021,2:09:00 pm,136,0,9.51,1,ACTIVE
5816,11 04 2021,2:09:30 pm,43,0,40.61,1,ACTIVE
5817,11 04 2021,2:10:00 pm,52,0,0.01,1,ACTIVE
5818,11 04 2021,2:10:30 pm,0,0,0.01,0,ACTIVE
5819,11 04 2021,2:11:00 pm,0,0,0.01,0,ACTIVE
5820,11 04 2021,2:11:30 pm,6,0,0.01,1,ACTIVE
5821,11 04 2021,2:12:00 pm,3,0,0.01,0,ACTIVE
5822,11 04 2021,2:12:30 pm,122,0,4.36,1,ACTIVE
5823,11 04 2021,2:13:00 pm,9,0,0.01,1,ACTIVE
5824,11 04 2021,2:13:30 pm,11,0,0.01,1,ACTIVE
5825,11 04 2021,2:14:00 pm,0,0,0.01,0,ACTIVE
5826,11 04 2021,2:14:30 pm,0,0,0.01,0,ACTIVE
5827,11 04 2021,2:15:00 pm,0,0,0.01,0,ACTIVE
5828,11 04 2021,2:15:30 pm,0,0,0.01,0,ACTIVE
5829,11 04 2021,2:16:00 pm,2,0,0.01,0,ACTIVE
5830,11 04 2021,2:16:30 pm,0,0,0.01,0,ACTIVE
5831,11 04 2021,2:17:00 pm,11,0,0.01,0,ACTIVE
5832,11 04 2021,2:17:30 pm,2,0,0.01,0,ACTIVE
5833,11 04 2021,2:18:00 pm,2,0,0.01,0,ACTIVE
5834,11 04 2021,2:18:30 pm,0,0,0.01,0,ACTIVE
5835,11 04 2021,2:19:00 pm,0,0,0.01,0,ACTIVE
5836,11 04 2021,2:19:30 pm,0,0,0.01,0,ACTIVE
5837,11 04 2021,2:20:00 pm,0,0,0.01,0,ACTIVE
5838,11 04 2021,2:20:30 pm,0,0,0.01,0,ACTIVE
5839,11 04 2021,2:21:00 pm,0,0,0.01,0,ACTIVE
5840,11 04 2021,2:21:30 pm,96,0,46.25,1,ACTIVE
5841,11 04 2021,2:22:00 pm,0,0,0.03,0,ACTIVE
5842,11 04 2021,2:22:30 pm,0,0,0.03,0,ACTIVE
5843,11 04 2021,2:23:00 pm,0,0,0.03,0,ACTIVE
5844,11 04 2021,2:23:30 pm,0,0,0.03,0,ACTIVE
5845,11 04 2021,2:24:00 pm,0,0,0.03,0,ACTIVE
5846,11 04 2021,2:24:30 pm,0,0,0.03,0,ACTIVE
5847,11 04 2021,2:25:00 pm,34,0,13.45,1,ACTIVE
5848,11 04 2021,2:25:30 pm,56,0,39.74,1,ACTIVE
5849,11 04 2021,2:26:00 pm,5,0,2.65,0,ACTIVE
5850,11 04 2021,2:26:30 pm,35,0,15.66,1,ACTIVE
5851,11 04 2021,2:27:00 pm,15,0,2.77,1,ACTIVE
5852,11 04 2021,2:27:30 pm,0,0,0.01,0,ACTIVE
5853,11 04 2021,2:28:00 pm,0,0,0.01,0,ACTIVE
5854,11 04 2021,2:28:30 pm,6,0,0.03,0,ACTIVE
5855,11 04 2021,2:29:00 pm,0,0,0.03,0,ACTIVE
5856,11 04 2021,2:29:30 pm,0,0,0.03,0,ACTIVE
5857,11 04 2021,2:30:00 pm,0,0,0.03,0,ACTIVE
5858,11 04 2021,2:30:30 pm,5,0,0.03,0,ACTIVE
5859,11 04 2021,2:31:00 pm,2,0,0.04,0,ACTIVE
5860,11 04 2021,2:31:30 pm,0,0,0.03,0,ACTIVE
5861,11 04 2021,2:32:00 pm,0,0,0.03,0,ACTIVE
5862,11 04 2021,2:32:30 pm,0,0,0.03,0,ACTIVE
5863,11 04 2021,2:33:00 pm,2,0,0.05,0,ACTIVE
5864,11 04 2021,2:33:30 pm,0,0,0.03,0,ACTIVE
5865,11 04 2021,2:34:00 pm,0,0,0.03,0,ACTIVE
5866,11 04 2021,2:34:30 pm,59,0,0.72,1,ACTIVE
5867,11 04 2021,2:35:00 pm,5,0,0.01,0,ACTIVE
5868,11 04 2021,2:35:30 pm,0,0,0.01,0,ACTIVE
5869,11 04 2021,2:36:00 pm,0,0,0.01,0,ACTIVE
5870,11 04 2021,2:36:30 pm,0,0,0.01,0,ACTIVE
5871,11 04 2021,2:37:00 pm,0,0,0.01,0,ACTIVE
5872,11 04 2021,2:37:30 pm,0,0,0.01,0,ACTIVE
5873,11 04 2021,2:38:00 pm,0,0,0.01,0,ACTIVE
5874,11 04 2021,2:38:30 pm,0,0,0.01,0,ACTIVE
5875,11 04 2021,2:39:00 pm,12,0,0.01,0,ACTIVE
5876,11 04 2021,2:39:30 pm,0,0,0.01,0,ACTIVE
5877,11 04 2021,2:40:00 pm,2,0,0.01,0,ACTIVE
5878,11 04 2021,2:40:30 pm,2,0,0.01,0,ACTIVE
5879,11 04 2021,2:41:00 pm,0,0,0.01,0,ACTIVE
5880,11 04 2021,2:41:30 pm,8,0,0.01,0,ACTIVE
5881,11 04 2021,2:42:00 pm,2,0,0.01,0,ACTIVE
5882,11 04 2021,2:42:30 pm,0,0,0.01,0,ACTIVE
5883,11 04 2021,2:43:00 pm,0,0,0.01,0,ACTIVE
5884,11 04 2021,2:43:30 pm,0,0,0.01,0,ACTIVE
5885,11 04 2021,2:44:00 pm,26,0,0.11,1,ACTIVE
5886,11 04 2021,2:44:30 pm,80,0,77.78,1,ACTIVE
5887,11 04 2021,2:45:00 pm,52,0,71.32,1,ACTIVE
5888,11 04 2021,2:45:30 pm,193,0,36.44,1,ACTIVE
5889,11 04 2021,2:46:00 pm,71,0,24.15,1,ACTIVE
5890,11 04 2021,2:46:30 pm,49,0,21.67,1,ACTIVE
5891,11 04 2021,2:47:00 pm,12,0,25.77,1,ACTIVE
5892,11 04 2021,2:47:30 pm,35,0,1.54,1,ACTIVE
5893,11 04 2021,2:48:00 pm,49,0,0.01,1,ACTIVE
5894,11 04 2021,2:48:30 pm,0,0,0.03,1,ACTIVE
5895,11 04 2021,2:49:00 pm,5,0,0.03,1,ACTIVE
5896,11 04 2021,2:49:30 pm,187,0,6.44,1,ACTIVE
5897,11 04 2021,2:50:00 pm,281,0,23.63,1,ACTIVE
5898,11 04 2021,2:50:30 pm,253,0,4.18,1,ACTIVE
5899,11 04 2021,2:51:00 pm,222,0,11.81,1,ACTIVE
5900,11 04 2021,2:51:30 pm,253,0,6.04,1,ACTIVE
5901,11 04 2021,2:52:00 pm,365,0,5.42,1,ACTIVE
5902,11 04 2021,2:52:30 pm,321,0,6.04,1,ACTIVE
5903,11 04 2021,2:53:00 pm,378,0,17.83,1,ACTIVE
5904,11 04 2021,2:53:30 pm,290,0,17.45,1,ACTIVE
5905,11 04 2021,2:54:00 pm,168,0,103.07,1,ACTIVE
5906,11 04 2021,2:54:30 pm,378,0,27.5,1,ACTIVE
5907,11 04 2021,2:55:00 pm,310,0,19.44,1,ACTIVE
5908,11 04 2021,2:55:30 pm,262,0,20.3,1,ACTIVE
5909,11 04 2021,2:56:00 pm,230,0,21.2,1,ACTIVE
5910,11 04 2021,2:56:30 pm,262,0,21.67,1,ACTIVE
5911,11 04 2021,2:57:00 pm,262,0,26.91,1,ACTIVE
5912,11 04 2021,2:57:30 pm,281,0,21.67,1,ACTIVE
5913,11 04 2021,2:58:00 pm,390,0,40.61,1,ACTIVE
5914,11 04 2021,2:58:30 pm,193,0,114.86,1,ACTIVE
5915,11 04 2021,2:59:00 pm,310,0,27.5,1,ACTIVE
5916,11 04 2021,2:59:30 pm,332,0,25.77,1,ACTIVE
5917,11 04 2021,3:00:00 pm,365,0,51.54,1,ACTIVE
5918,11 04 2021,3:00:30 pm,245,0,68.3,1,ACTIVE
5919,11 04 2021,3:01:00 pm,332,0,79.48,1,ACTIVE
5920,11 04 2021,3:01:30 pm,901,0,47.26,1,ACTIVE
5921,11 04 2021,3:02:00 pm,460,0,77.78,1,ACTIVE
5922,11 04 2021,3:02:30 pm,281,0,48.29,1,ACTIVE
5923,11 04 2021,3:03:00 pm,575,0,22.14,1,ACTIVE
5924,11 04 2021,3:03:30 pm,174,0,49.35,1,ACTIVE
5925,11 04 2021,3:04:00 pm,145,0,18.62,1,ACTIVE
5926,11 04 2021,3:04:30 pm,310,0,26.33,1,ACTIVE
5927,11 04 2021,3:05:00 pm,353,0,29.99,1,ACTIVE
5928,11 04 2021,3:05:30 pm,332,0,181.02,1,ACTIVE
5929,11 04 2021,3:06:00 pm,136,0,177.14,1,ACTIVE
5930,11 04 2021,3:06:30 pm,162,0,206.14,1,ACTIVE
5931,11 04 2021,3:07:00 pm,199,0,279.17,1,ACTIVE
5932,11 04 2021,3:07:30 pm,99,0,261.61,1,ACTIVE
5933,11 04 2021,3:08:00 pm,43,0,297.91,1,ACTIVE
5934,11 04 2021,3:08:30 pm,156,0,245.15,1,ACTIVE
5935,11 04 2021,3:09:00 pm,253,0,215.27,1,ACTIVE
5936,11 04 2021,3:09:30 pm,103,0,189.03,1,ACTIVE
5937,11 04 2021,3:10:00 pm,237,0,219.98,1,ACTIVE
5938,11 04 2021,3:10:30 pm,214,0,69.79,1,ACTIVE
5939,11 04 2021,3:11:00 pm,245,0,39.74,1,ACTIVE
5940,11 04 2021,3:11:30 pm,245,0,215.27,1,ACTIVE
5941,11 04 2021,3:12:00 pm,136,0,234.75,1,ACTIVE
5942,11 04 2021,3:12:30 pm,140,0,224.8,1,ACTIVE
5943,11 04 2021,3:13:00 pm,262,0,173.34,1,ACTIVE
5944,11 04 2021,3:13:30 pm,136,0,261.61,1,ACTIVE
5945,11 04 2021,3:14:00 pm,32,0,285.28,1,ACTIVE
5946,11 04 2021,3:14:30 pm,126,0,193.17,1,ACTIVE
5947,11 04 2021,3:15:00 pm,71,0,122.57,1,ACTIVE
5948,11 04 2021,3:15:30 pm,162,0,162.44,1,ACTIVE
5949,11 04 2021,3:16:00 pm,245,0,169.63,1,ACTIVE
5950,11 04 2021,3:16:30 pm,59,0,77.78,1,ACTIVE
5951,11 04 2021,3:17:00 pm,83,0,77.78,1,ACTIVE
5952,11 04 2021,3:17:30 pm,245,0,117.38,1,ACTIVE
5953,11 04 2021,3:18:00 pm,245,0,158.96,1,ACTIVE
5954,11 04 2021,3:18:30 pm,168,0,128,1,ACTIVE
5955,11 04 2021,3:19:00 pm,230,0,32.7,1,ACTIVE
5956,11 04 2021,3:19:30 pm,271,0,81.22,1,ACTIVE
5957,11 04 2021,3:20:00 pm,271,0,55,1,ACTIVE
5958,11 04 2021,3:20:30 pm,634,0,10.37,1,ACTIVE
5959,11 04 2021,3:21:00 pm,214,0,53.82,1,ACTIVE
5960,11 04 2021,3:21:30 pm,193,0,33.42,1,ACTIVE
5961,11 04 2021,3:22:00 pm,56,0,5.78,1,ACTIVE
5962,11 04 2021,3:22:30 pm,34,0,1.3,1,ACTIVE
5963,11 04 2021,3:23:00 pm,113,0,7.34,1,ACTIVE
5964,11 04 2021,3:23:30 pm,168,0,0.3,1,ACTIVE
5965,11 04 2021,3:24:00 pm,8,0,0.17,1,ACTIVE
5966,11 04 2021,3:24:30 pm,0,0,0.15,1,ACTIVE
5967,11 04 2021,3:25:00 pm,3,0,0.15,0,ACTIVE
5968,11 04 2021,3:25:30 pm,0,0,0.39,1,ACTIVE
5969,11 04 2021,3:26:00 pm,65,0,2.77,1,ACTIVE
5970,11 04 2021,3:26:30 pm,150,0,94.52,1,ACTIVE
5971,11 04 2021,3:27:00 pm,15,0,128,1,ACTIVE
5972,11 04 2021,3:27:30 pm,48,0,139.59,1,ACTIVE
5973,11 04 2021,3:28:00 pm,0,0,0.03,1,ACTIVE
5974,11 04 2021,3:28:30 pm,40,0,0.03,1,ACTIVE
5975,11 04 2021,3:29:00 pm,187,0,34.9,1,ACTIVE
5976,11 04 2021,3:29:30 pm,6,0,9.31,1,ACTIVE
5977,11 04 2021,3:30:00 pm,6,0,11.81,1,ACTIVE
5978,11 04 2021,3:30:30 pm,0,0,12.88,0,ACTIVE
5979,11 04 2021,3:31:00 pm,0,0,45.25,0,ACTIVE
5980,11 04 2021,3:31:30 pm,0,0,46.25,0,ACTIVE
5981,11 04 2021,3:32:00 pm,0,0,46.25,0,ACTIVE
5982,11 04 2021,3:32:30 pm,0,0,46.25,0,ACTIVE
5983,11 04 2021,3:33:00 pm,0,0,50.43,0,ACTIVE
5984,11 04 2021,3:33:30 pm,2,0,51.54,0,ACTIVE
5985,11 04 2021,3:34:00 pm,0,0,47.26,0,ACTIVE
5986,11 04 2021,3:34:30 pm,0,0,50.43,0,ACTIVE
5987,11 04 2021,3:35:00 pm,5,0,52.66,0,ACTIVE
5988,11 04 2021,3:35:30 pm,0,0,125.26,0,ACTIVE
5989,11 04 2021,3:36:00 pm,0,0,119.95,0,ACTIVE
5990,11 04 2021,3:36:30 pm,2,0,122.57,0,ACTIVE
5991,11 04 2021,3:37:00 pm,2,0,130.8,0,ACTIVE
5992,11 04 2021,3:37:30 pm,0,0,128,0,ACTIVE
5993,11 04 2021,3:38:00 pm,2,0,109.99,0,ACTIVE
5994,11 04 2021,3:38:30 pm,0,0,76.11,0,ACTIVE
5995,11 04 2021,3:39:00 pm,0,0,65.4,0,ACTIVE
5996,11 04 2021,3:39:30 pm,0,0,57.43,0,ACTIVE
5997,11 04 2021,3:40:00 pm,0,0,59.97,0,ACTIVE
5998,11 04 2021,3:40:30 pm,0,0,57.43,0,ACTIVE
5999,11 04 2021,3:41:00 pm,0,0,50.43,0,ACTIVE
6000,11 04 2021,3:41:30 pm,0,0,62.63,0,ACTIVE
6001,11 04 2021,3:42:00 pm,0,0,61.29,0,ACTIVE
6002,11 04 2021,3:42:30 pm,0,0,56.2,0,ACTIVE
6003,11 04 2021,3:43:00 pm,0,0,57.43,0,ACTIVE
6004,11 04 2021,3:43:30 pm,0,0,69.79,0,ACTIVE
6005,11 04 2021,3:44:00 pm,0,0,62.63,0,ACTIVE
6006,11 04 2021,3:44:30 pm,2,0,57.43,0,ACTIVE
6007,11 04 2021,3:45:00 pm,0,0,65.4,0,ACTIVE
6008,11 04 2021,3:45:30 pm,28,0,50.43,1,ACTIVE
6009,11 04 2021,3:46:00 pm,12,0,66.83,0,ACTIVE
6010,11 04 2021,3:46:30 pm,2,0,61.29,0,ACTIVE
6011,11 04 2021,3:47:00 pm,0,0,74.48,0,ACTIVE
6012,11 04 2021,3:47:30 pm,0,0,79.48,0,ACTIVE
6013,11 04 2021,3:48:00 pm,0,0,74.48,0,ACTIVE
6014,11 04 2021,3:48:30 pm,0,0,68.3,0,ACTIVE
6015,11 04 2021,3:49:00 pm,0,0,69.79,0,ACTIVE
6016,11 04 2021,3:49:30 pm,0,0,68.3,0,ACTIVE
6017,11 04 2021,3:50:00 pm,3,0,66.83,0,ACTIVE
6018,11 04 2021,3:50:30 pm,0,0,58.69,0,ACTIVE
6019,11 04 2021,3:51:00 pm,0,0,16.35,0,ACTIVE
6020,11 04 2021,3:51:30 pm,0,0,14.99,0,ACTIVE
6021,11 04 2021,3:52:00 pm,0,0,21.67,0,ACTIVE
6022,11 04 2021,3:52:30 pm,0,0,28.1,0,ACTIVE
6023,11 04 2021,3:53:00 pm,0,0,37.24,1,ACTIVE
6024,11 04 2021,3:53:30 pm,0,0,29.99,1,ACTIVE
6025,11 04 2021,3:54:00 pm,310,0,100.86,1,ACTIVE
6026,11 04 2021,3:54:30 pm,207,0,83,1,ACTIVE
6027,11 04 2021,3:55:00 pm,187,0,51.54,1,ACTIVE
6028,11 04 2021,3:55:30 pm,0,0,0.15,1,ACTIVE
6029,11 04 2021,3:56:00 pm,43,0,10.37,1,ACTIVE
6030,11 04 2021,3:56:30 pm,0,0,1.02,0,ACTIVE
6031,11 04 2021,3:57:00 pm,0,0,1.35,0,ACTIVE
6032,11 04 2021,3:57:30 pm,9,0,2.95,0,ACTIVE
6033,11 04 2021,3:58:00 pm,0,0,16.35,0,ACTIVE
6034,11 04 2021,3:58:30 pm,29,0,7.03,1,ACTIVE
6035,11 04 2021,3:59:00 pm,0,0,0.35,0,ACTIVE
6036,11 04 2021,3:59:30 pm,5,0,26.91,0,ACTIVE
6037,11 04 2021,4:00:00 pm,0,0,79.48,0,ACTIVE
6038,11 04 2021,4:00:30 pm,32,0,28.72,1,ACTIVE
6039,11 04 2021,4:01:00 pm,0,0,11.56,0,ACTIVE
6040,11 04 2021,4:01:30 pm,9,0,68.3,1,ACTIVE
6041,11 04 2021,4:02:00 pm,52,0,1.68,1,ACTIVE
6042,11 04 2021,4:02:30 pm,34,0,10.6,1,ACTIVE
6043,11 04 2021,4:03:00 pm,8,0,0.45,1,ACTIVE
6044,11 04 2021,4:03:30 pm,28,0,6.44,1,ACTIVE
6045,11 04 2021,4:04:00 pm,19,0,1.35,1,ACTIVE
6046,11 04 2021,4:04:30 pm,0,0,0.82,0,ACTIVE
6047,11 04 2021,4:05:00 pm,0,0,1.22,0,ACTIVE
6048,11 04 2021,4:05:30 pm,0,0,1.38,0,ACTIVE
6049,11 04 2021,4:06:00 pm,0,0,1.41,0,ACTIVE
6050,11 04 2021,4:06:30 pm,0,0,1.41,0,ACTIVE
6051,11 04 2021,4:07:00 pm,0,0,1.41,0,ACTIVE
6052,11 04 2021,4:07:30 pm,2,0,1.61,0,ACTIVE
6053,11 04 2021,4:08:00 pm,0,0,1.65,0,ACTIVE
6054,11 04 2021,4:08:30 pm,2,0,2.23,0,ACTIVE
6055,11 04 2021,4:09:00 pm,0,0,2.18,0,ACTIVE
6056,11 04 2021,4:09:30 pm,0,0,2.33,0,ACTIVE
6057,11 04 2021,4:10:00 pm,0,0,2.43,0,ACTIVE
6058,11 04 2021,4:10:30 pm,0,0,2.54,0,ACTIVE
6059,11 04 2021,4:11:00 pm,35,0,4.65,1,ACTIVE
6060,11 04 2021,4:11:30 pm,0,0,12.61,0,ACTIVE
6061,11 04 2021,4:12:00 pm,0,0,13.17,0,ACTIVE
6062,11 04 2021,4:12:30 pm,0,0,12.88,0,ACTIVE
6063,11 04 2021,4:13:00 pm,0,0,12.88,0,ACTIVE
6064,11 04 2021,4:13:30 pm,68,0,3.75,1,ACTIVE
6065,11 04 2021,4:14:00 pm,0,0,0.52,0,ACTIVE
6066,11 04 2021,4:14:30 pm,2,0,11.56,0,ACTIVE
6067,11 04 2021,4:15:00 pm,0,0,23.12,0,ACTIVE
6068,11 04 2021,4:15:30 pm,0,0,26.91,0,ACTIVE
6069,11 04 2021,4:16:00 pm,0,0,26.91,0,ACTIVE
6070,11 04 2021,4:16:30 pm,28,0,8.35,1,ACTIVE
6071,11 04 2021,4:17:00 pm,3,0,10.15,0,ACTIVE
6072,11 04 2021,4:17:30 pm,12,0,3.29,0,ACTIVE
6073,11 04 2021,4:18:00 pm,37,0,2.33,1,ACTIVE
6074,11 04 2021,4:18:30 pm,0,0,0.86,0,ACTIVE
6075,11 04 2021,4:19:00 pm,0,0,1,0,ACTIVE
6076,11 04 2021,4:19:30 pm,17,0,4.09,0,ACTIVE
6077,11 04 2021,4:20:00 pm,0,0,1.24,0,ACTIVE
6078,11 04 2021,4:20:30 pm,0,0,1.3,0,ACTIVE
6079,11 04 2021,4:21:00 pm,0,0,1.3,0,ACTIVE
6080,11 04 2021,4:21:30 pm,22,0,1.16,1,ACTIVE
6081,11 04 2021,4:22:00 pm,34,0,86.67,1,ACTIVE
6082,11 04 2021,4:22:30 pm,0,0,5.42,0,ACTIVE
6083,11 04 2021,4:23:00 pm,2,0,4.36,0,ACTIVE
6084,11 04 2021,4:23:30 pm,0,0,3.67,0,ACTIVE
6085,11 04 2021,4:24:00 pm,2,0,3.29,0,ACTIVE
6086,11 04 2021,4:24:30 pm,2,0,3.51,0,ACTIVE
6087,11 04 2021,4:25:00 pm,0,0,8.72,0,ACTIVE
6088,11 04 2021,4:25:30 pm,29,0,3.51,1,ACTIVE
6089,11 04 2021,4:26:00 pm,0,0,0.45,0,ACTIVE
6090,11 04 2021,4:26:30 pm,0,0,0.45,0,ACTIVE
6091,11 04 2021,4:27:00 pm,0,0,16.71,0,ACTIVE
6092,11 04 2021,4:27:30 pm,12,0,21.67,1,ACTIVE
6093,11 04 2021,4:28:00 pm,5,0,3.36,1,ACTIVE
6094,11 04 2021,4:28:30 pm,136,0,6.44,1,ACTIVE
6095,11 04 2021,4:29:00 pm,342,0,90.51,1,ACTIVE
6096,11 04 2021,4:29:30 pm,390,0,10.83,1,ACTIVE
6097,11 04 2021,4:30:00 pm,768,0,11.31,1,ACTIVE
6098,11 04 2021,4:30:30 pm,557,0,8,1,ACTIVE
6099,11 04 2021,4:31:00 pm,506,0,7.5,1,ACTIVE
6100,11 04 2021,4:31:30 pm,230,0,3.67,1,ACTIVE
6101,11 04 2021,4:32:00 pm,523,0,6.58,1,ACTIVE
6102,11 04 2021,4:32:30 pm,634,0,25.22,1,ACTIVE
6103,11 04 2021,4:33:00 pm,271,0,112.4,1,ACTIVE
6104,11 04 2021,4:33:30 pm,0,0,47.26,1,ACTIVE
6105,11 04 2021,4:34:00 pm,12,0,51.54,1,ACTIVE
6106,11 04 2021,4:34:30 pm,2,0,28.72,1,ACTIVE
6107,11 04 2021,4:35:00 pm,0,0,31.31,0,ACTIVE
6108,11 04 2021,4:35:30 pm,0,0,34.9,0,ACTIVE
6109,11 04 2021,4:36:00 pm,0,0,35.66,0,ACTIVE
6110,11 04 2021,4:36:30 pm,0,0,41.5,0,ACTIVE
6111,11 04 2021,4:37:00 pm,0,0,66.83,0,ACTIVE
6112,11 04 2021,4:37:30 pm,15,0,51.54,0,ACTIVE
6113,11 04 2021,4:38:00 pm,0,0,45.25,0,ACTIVE
6114,11 04 2021,4:38:30 pm,0,0,47.26,0,ACTIVE
6115,11 04 2021,4:39:00 pm,0,0,48.29,0,ACTIVE
6116,11 04 2021,4:39:30 pm,0,0,49.35,0,ACTIVE
6117,11 04 2021,4:40:00 pm,0,0,51.54,0,ACTIVE
6118,11 04 2021,4:40:30 pm,0,0,51.54,0,ACTIVE
6119,11 04 2021,4:41:00 pm,0,0,52.66,0,ACTIVE
6120,11 04 2021,4:41:30 pm,0,0,55,0,ACTIVE
6121,11 04 2021,4:42:00 pm,0,0,55,0,ACTIVE
6122,11 04 2021,4:42:30 pm,0,0,56.2,0,ACTIVE
6123,11 04 2021,4:43:00 pm,0,0,58.69,0,ACTIVE
6124,11 04 2021,4:43:30 pm,0,0,59.97,0,ACTIVE
6125,11 04 2021,4:44:00 pm,0,0,61.29,0,ACTIVE
6126,11 04 2021,4:44:30 pm,0,0,62.63,0,ACTIVE
6127,11 04 2021,4:45:00 pm,0,0,64,0,ACTIVE
6128,11 04 2021,4:45:30 pm,0,0,65.4,0,ACTIVE
6129,11 04 2021,4:46:00 pm,0,0,66.83,1,ACTIVE
6130,11 04 2021,4:46:30 pm,0,0,69.79,1,ACTIVE
6131,11 04 2021,4:47:00 pm,222,0,22673.98,1,ACTIVE
6132,11 04 2021,4:47:30 pm,262,0,30706.36,1,ACTIVE
6133,11 04 2021,4:48:00 pm,156,0,72.88,1,ACTIVE
6134,11 04 2021,4:48:30 pm,0,0,11.31,1,ACTIVE
6135,11 04 2021,4:49:00 pm,108,0,25.77,1,ACTIVE
6136,11 04 2021,4:49:30 pm,353,0,7.18,1,ACTIVE
6137,11 04 2021,4:50:00 pm,253,0,24.68,1,ACTIVE
6138,11 04 2021,4:50:30 pm,342,0,7.66,1,ACTIVE
6139,11 04 2021,4:51:00 pm,390,0,9.31,1,ACTIVE
6140,11 04 2021,4:51:30 pm,675,0,13.75,1,ACTIVE
6141,11 04 2021,4:52:00 pm,523,0,9.72,1,ACTIVE
6142,11 04 2021,4:52:30 pm,253,0,28.72,1,ACTIVE
6143,11 04 2021,4:53:00 pm,654,0,6.73,1,ACTIVE
6144,11 04 2021,4:53:30 pm,342,0,8.35,1,ACTIVE
6145,11 04 2021,4:54:00 pm,575,0,5.91,1,ACTIVE
6146,11 04 2021,4:54:30 pm,271,0,9.72,1,ACTIVE
6147,11 04 2021,4:55:00 pm,353,0,39.74,1,ACTIVE
6148,11 04 2021,4:55:30 pm,262,0,145.76,1,ACTIVE
6149,11 04 2021,4:56:00 pm,230,0,14.99,1,ACTIVE
6150,11 04 2021,4:56:30 pm,199,0,81.22,1,ACTIVE
6151,11 04 2021,4:57:00 pm,214,0,1271.66,1,ACTIVE
6152,11 04 2021,4:57:30 pm,523,0,939.01,1,ACTIVE
6153,11 04 2021,4:58:00 pm,594,0,899.2,1,ACTIVE
6154,11 04 2021,4:58:30 pm,416,0,1002.06,1,ACTIVE
6155,11 04 2021,4:59:00 pm,444,0,899.2,1,ACTIVE
6156,11 04 2021,4:59:30 pm,575,0,918.89,1,ACTIVE
6157,11 04 2021,5:00:00 pm,475,0,1046.42,1,ACTIVE
6158,11 04 2021,5:00:30 pm,310,0,678.52,1,ACTIVE
6159,11 04 2021,5:01:00 pm,403,0,311.1,1,ACTIVE
6160,11 04 2021,5:01:30 pm,237,0,12.34,1,ACTIVE
6161,11 04 2021,5:02:00 pm,378,0,130.8,1,ACTIVE
6162,11 04 2021,5:02:30 pm,174,0,224.8,1,ACTIVE
6163,11 04 2021,5:03:00 pm,793,0,14.05,1,ACTIVE
6164,11 04 2021,5:03:30 pm,675,0,15.66,1,ACTIVE
6165,11 04 2021,5:04:00 pm,523,0,14.67,1,ACTIVE
6166,11 04 2021,5:04:30 pm,720,0,13.75,1,ACTIVE
6167,11 04 2021,5:05:00 pm,390,0,15.32,1,ACTIVE
6168,11 04 2021,5:05:30 pm,460,0,12.34,1,ACTIVE
6169,11 04 2021,5:06:00 pm,614,0,16,1,ACTIVE
6170,11 04 2021,5:06:30 pm,403,0,16,1,ACTIVE
6171,11 04 2021,5:07:00 pm,353,0,17.83,1,ACTIVE
6172,11 04 2021,5:07:30 pm,271,0,25.77,1,ACTIVE
6173,11 04 2021,5:08:00 pm,353,0,4096,1,ACTIVE
6174,11 04 2021,5:08:30 pm,403,0,4096,1,ACTIVE
6175,11 04 2021,5:09:00 pm,342,0,3024.54,1,ACTIVE
6176,11 04 2021,5:09:30 pm,271,0,362.04,1,ACTIVE
6177,11 04 2021,5:10:00 pm,403,0,2959.73,1,ACTIVE
6178,11 04 2021,5:10:30 pm,271,0,49.35,1,ACTIVE
6179,11 04 2021,5:11:00 pm,720,0,29.99,1,ACTIVE
6180,11 04 2021,5:11:30 pm,245,0,64,1,ACTIVE
6181,11 04 2021,5:12:00 pm,281,0,28.72,1,ACTIVE
6182,11 04 2021,5:12:30 pm,390,0,25.22,1,ACTIVE
6183,11 04 2021,5:13:00 pm,262,0,197.4,1,ACTIVE
6184,11 04 2021,5:13:30 pm,332,0,32,1,ACTIVE
6185,11 04 2021,5:14:00 pm,332,0,22.63,1,ACTIVE
6186,11 04 2021,5:14:30 pm,403,0,36.44,1,ACTIVE
6187,11 04 2021,5:15:00 pm,281,0,2138.67,1,ACTIVE
6188,11 04 2021,5:15:30 pm,444,0,2435.5,1,ACTIVE
6189,11 04 2021,5:16:00 pm,353,0,24.15,1,ACTIVE
6190,11 04 2021,5:16:30 pm,290,0,21.2,1,ACTIVE
6191,11 04 2021,5:17:00 pm,365,0,25.77,1,ACTIVE
6192,11 04 2021,5:17:30 pm,506,0,229.72,1,ACTIVE
6193,11 04 2021,5:18:00 pm,290,0,128,1,ACTIVE
6194,11 04 2021,5:18:30 pm,460,0,21.2,1,ACTIVE
6195,11 04 2021,5:19:00 pm,193,0,84.82,1,ACTIVE
6196,11 04 2021,5:19:30 pm,71,0,5668.5,1,ACTIVE
6197,11 04 2021,5:20:00 pm,180,0,201.73,1,ACTIVE
6198,11 04 2021,5:20:30 pm,342,0,317.92,1,ACTIVE
6199,11 04 2021,5:21:00 pm,253,0,412.29,1,ACTIVE
